smoke_dum,neuroticism,conscientiousness,extraversion,smoke_parent,parent_control,maternal_care,taught,male,black,hisp,asian,race_other,prof,home,job_other
0,-0.3246819,-0.4042238,0.9413525,1,0.5714286,3.5,1,0,0,0,0,0,0,1,0
0,-0.3790164,-0.3707998,1.260275,1,0.4285714,5,1,0,0,0,0,0,0,0,0
1,-0.3664385,0.2260886,0.6679905,1,0.7142857,4,1,0,0,0,0,0,1,0,0
0,0.8542801,-0.4216887,1.260275,1,1,5,1,0,0,0,0,0,0,1,0
0,0.8542801,0.959394,0.7148643,1,0.7142857,4.5,1,1,0,0,0,0,0,0,1
0,0.8542801,1.565015,0.6217735,0,0.8571429,4.5,1,1,0,0,0,0,1,0,0
0,-0.1505934,-0.0890676,0.9406958,0,0.8571429,4.5,1,1,0,0,0,0,0,0,1
1,0.8542801,0.6442378,1.260275,1,0.8571429,4.5,1,1,0,0,0,0,0,0,1
1,0.8960367,-0.1920606,0.9875695,1,0.4285714,4.5,1,1,0,0,0,0,1,0,0
0,0.3602999,-0.0035396,0.3490682,0,0.5714286,5,1,1,0,0,0,0,1,0,0
0,-0.3979631,-0.0556436,1.260275,1,0.2857143,4.5,1,1,0,0,0,0,0,0,1
0,0.4146344,0.5412448,1.260275,1,0.4285714,5,1,1,0,0,0,0,0,1,0
0,0.2019738,-0.0890676,0.3490682,0,1,4.5,1,0,0,0,0,0,0,0,1
1,-0.301872,0.9681265,0.6679905,0,0.7142857,4.75,1,0,0,0,0,0,0,0,1
1,0.3445376,0.2260886,0.3490682,1,0.8571429,4.5,1,0,0,0,0,0,0,0,1
1,-0.3664385,0.2260886,0.6686472,1,0.5714286,4.75,1,0,0,0,0,0,0,0,1
0,0.7999455,0.9172375,1.260275,1,0.7142857,4.75,1,1,0,0,0,0,0,0,0
0,0.8417022,-0.3373757,1.260275,1,0.8571429,4.25,1,1,0,0,0,0,0,0,1
0,0.8385177,-0.9676881,0.9413525,0,0.7142857,4,1,1,0,0,0,0,1,0,0
1,0.8417022,0.2260886,1.260275,1,0.8571429,4.75,1,0,0,0,0,0,1,0,0
0,0.8542801,0.9681265,1.260275,1,0.8571429,4.5,1,0,0,0,0,0,0,0,0
1,0.8542801,0.5412448,1.260275,1,0.4285714,4,1,1,0,0,0,0,0,1,0
0,-0.3664385,-0.4042238,0.6217735,1,0.7142857,5,1,0,0,0,0,0,0,1,0
1,-0.3664385,0.2260886,1.260275,1,1,4.5,1,0,0,0,0,0,0,1,0
0,0.4146344,0.2260886,1.260275,1,1,5,1,1,0,0,0,0,0,0,1
1,-0.2081124,0.9681265,1.260275,1,0.7142857,4.5,1,1,0,0,0,0,0,0,0
0,0.3728777,-0.1399566,0.6217735,1,0.8571429,4,1,1,0,0,0,0,0,1,0
0,-0.182118,0.6529703,0.6679905,1,0.4285714,3.5,1,0,0,0,0,0,0,1,0
0,0.6959539,-0.3795322,0.3490682,1,0.8571429,3.25,1,1,0,0,0,0,0,0,1
1,0.3988721,-1.436726,0.3490682,0,0.7142857,5,1,1,0,0,0,0,1,0,0
0,0.8542801,-0.0890676,1.260275,1,0.5714286,5,0,1,0,0,0,0,0,0,1
0,0.6676137,0.2260886,0.3490682,0,0.7142857,5,1,1,0,0,0,0,0,0,0
0,-0.1663557,0.2260886,1.260275,1,1,5,0,1,0,0,0,0,0,0,1
0,0.8960367,0.2260886,1.260275,1,1,5,1,1,0,0,0,0,1,0,0
1,0.3728777,-3.79069,0.6679905,1,1,3.25,0,0,0,1,0,0,0,0,0
1,-0.3664385,0.2260886,1.260275,1,0.8571429,4,1,1,0,0,0,0,0,0,0
0,0.3673475,0.2173561,0.9875695,1,0.8571429,4.5,1,0,0,0,0,0,0,1,0
0,-0.1380156,0.2260886,0.3490682,1,1,4.75,1,0,0,0,0,0,0,0,1
1,-0.3664385,-0.736845,0.6679905,1,0.7142857,4.25,1,1,0,0,0,0,0,0,1
0,-0.3246819,0.2260886,0.6679905,0,1,4.5,1,0,0,0,0,0,0,0,0
0,-0.3664385,0.2260886,1.260275,1,0.7142857,4.5,1,1,0,0,0,0,0,0,1
1,-0.3246819,0.2260886,0.6686472,1,1,4.75,1,1,0,0,0,0,0,1,0
1,-0.3664385,-0.3373757,1.260275,1,0.7142857,4,0,1,0,0,0,0,0,0,1
1,-0.0667679,1.249859,1.260275,1,0.7142857,4,1,1,0,0,1,0,0,0,1
0,-0.3664385,0.2260886,0.3490682,1,0.7142857,4.5,1,1,0,0,0,0,0,0,1
0,0.3988721,-0.0890676,0.3490682,1,0.7142857,5,1,0,0,0,0,0,0,0,1
0,0.8542801,1.565015,0.3484115,0,0.7142857,5,1,1,0,0,0,0,0,0,0
1,-0.4050107,-1.812719,0.395942,1,0.5714286,5,1,1,0,0,0,0,0,0,0
1,-0.3664385,0.2260886,0.3490682,1,0.8571429,5,1,0,0,0,0,0,0,0,1
0,0.4020565,-0.0556436,1.260275,1,0.8571429,5,1,1,0,0,0,0,0,1,0
0,0.8960367,0.8651335,1.260275,1,0.4285714,5,1,0,0,0,0,0,0,1,0
1,-0.2829252,-1.257987,0.3952852,0,0.8571429,4.5,1,0,0,0,0,0,0,0,1
0,-1.471738,-0.0978001,0.3490682,1,0.5714286,4,1,1,0,0,0,0,0,1,0
0,0.8259399,-0.4042238,0.3952852,1,0.8571429,4.5,1,1,0,0,0,0,0,1,0
1,-0.8060842,-0.0556436,0.6217735,1,0.1428571,4.25,1,0,0,0,0,0,0,0,1
0,0.4146344,0.2260886,0.6679905,1,0.7142857,4,1,0,0,0,0,0,0,1,0
0,0.8417022,0.2260886,0.6679905,1,0.8571429,5,1,0,0,0,0,0,0,0,1
0,-0.3664385,0.2260886,0.3490682,1,0.5714286,5,1,0,0,0,0,0,0,1,0
0,-0.3664385,-0.4129563,0.3490682,1,0.7142857,4,1,1,0,0,0,0,0,0,0
0,-0.1537779,0.2260886,0.6679905,1,0.7142857,4.75,1,1,0,0,0,0,0,0,1
0,-0.3664385,0.2260886,0.3490682,0,1,4.75,0,0,0,0,0,0,0,1,0
1,-0.6311021,0.2260886,0.3490682,0,0.7142857,4.25,1,0,0,0,0,0,0,0,1
1,-0.3664385,0.2348211,0.3490682,1,0.8571429,4.25,1,1,0,0,0,0,0,1,0
0,-0.3664385,0.5499773,0.3952852,1,0.8571429,4.5,1,1,0,0,0,0,0,0,1
1,-0.3664385,0.2260886,0.9406958,1,1,4,1,1,0,0,0,0,0,1,0
1,0.3988721,-0.0890676,0.9875695,1,0.8571429,4.25,1,0,0,0,0,0,1,0,0
1,-0.1380156,0.3290816,0.3952852,1,0.7142857,4.25,1,1,0,0,0,0,0,0,0
0,0.8542801,0.2869251,0.9406958,1,1,4.25,1,1,0,0,0,0,0,0,1
1,0.8542801,0.92597,1.260275,1,0.7142857,4,1,1,0,0,0,0,0,0,1
0,-0.3664385,-2.136608,0.6679905,1,0.7142857,4.75,1,0,0,0,0,0,0,0,1
0,-0.2332681,0.9681265,1.260275,1,0.5714286,5,1,0,0,0,0,0,0,1,0
1,-1.471738,-1.240522,0.6686472,0,0.1428571,3.25,1,1,0,0,0,0,0,1,0
0,-0.3664385,0.9681265,0.6679905,1,0.7142857,4.5,1,1,0,0,0,0,0,0,0
0,0.9094532,0.9681265,-0.243216,1,0.8571429,5,1,0,0,0,0,0,0,0,1
0,0.8542801,-1.812719,-0.2900898,1,0.7142857,3.75,1,1,0,0,0,0,0,0,0
1,0.8960367,0.2348211,-1.519562,1,0.7142857,4.5,1,0,0,0,0,0,0,1,0
0,0.8542801,1.565015,-0.1963423,1,0.4285714,5,1,0,0,0,0,0,1,0,0
0,-0.3822008,-1.564411,-1.153766,1,0.7142857,3.75,1,1,0,0,0,0,0,0,0
0,-1.548585,-0.4129563,-0.5621383,1,1,4.75,1,0,0,0,0,0,0,0,1
0,-0.4751075,0.2260886,-0.8810606,1,0.4285714,4,1,0,0,0,0,0,0,0,1
0,0.4146344,-0.4737927,-0.2894331,0,0.8571429,4.5,1,1,0,0,0,0,0,0,1
0,-0.4491132,-0.6946884,-0.2425593,1,0.8571429,4.75,1,1,0,0,0,0,0,0,0
1,-0.2466846,0.2260886,-0.8804039,0,0.4285714,5,1,1,0,0,0,0,0,0,1
1,0.30163,0.4048278,-0.5621383,0,0.7142857,4.5,1,1,0,0,0,0,0,0,1
0,0.7999455,0.2260886,-0.2894331,1,0.8571429,4,1,1,0,0,0,0,0,0,1
1,0.6416194,0.9681265,-0.5614816,1,0.7142857,4.75,1,1,0,0,0,0,0,0,0
0,-0.1505934,-0.5159492,-0.6083553,1,0.2857143,5,1,1,0,0,0,0,0,0,1
1,0.683376,1.249859,-0.2887764,1,0.5714286,3.75,1,1,0,0,0,0,0,0,1
1,-0.5145326,-0.0890676,-1.20064,1,1,4.25,1,1,0,0,0,0,0,0,1
1,0.8542801,1.565015,-1.474002,1,0.7142857,4.75,1,1,0,0,0,0,0,1,0
1,-0.4751075,0.2260886,-1.20064,1,0.5714286,5,1,0,0,0,0,0,0,0,1
0,-0.8513375,0.6442378,-0.2900898,1,1,4,1,0,0,0,0,0,0,0,1
0,0.7999455,0.6529703,-0.5621383,0,1,4.25,1,1,1,0,0,0,0,0,1
0,0.6392736,0.6529703,-1.520219,0,0.8571429,5,1,1,0,0,0,0,0,0,0
1,-0.420773,-0.4129563,-0.5621383,0,0.5714286,4.25,1,1,0,0,0,0,0,0,0
1,-0.0717025,-0.6946884,-1.153766,1,0.2857143,3.5,1,1,0,0,0,0,0,0,0
1,-0.3246819,-1.052001,-0.5621383,1,0.5714286,4.75,1,1,0,0,0,0,0,0,0
1,0.6959539,0.2260886,-0.5621383,1,0.5714286,4.25,1,0,0,0,0,0,0,0,1
0,0.7684209,0.959394,-1.201296,1,0.7142857,4.25,1,0,0,0,0,0,0,0,1
0,-0.4522976,-0.6612644,-0.882374,1,0.4285714,4,1,1,0,0,0,0,0,1,0
0,0.8542801,-0.0890676,0.3490682,1,0.8571429,5,1,1,0,0,0,0,0,0,1
0,0.3445376,-0.3795322,0.3490682,0,0.5714286,5,1,0,0,0,0,0,0,0,0
1,0.3728777,0.5499773,1.260275,1,1,4.75,1,0,0,0,0,0,0,1,0
0,-0.410541,-0.0890676,1.260275,1,0,4,1,0,0,0,0,0,0,0,1
0,-0.3664385,-0.5159492,0.395942,1,0.5714286,4.75,1,0,0,0,0,0,0,0,1
1,-0.0591247,-1.478883,0.3490682,1,0.7142857,4.25,1,1,0,0,0,1,0,0,0
0,0.8542801,-0.3186958,0.6217735,0,1,5,1,1,0,0,0,0,0,1,0
0,-0.2829252,-0.4042238,0.6217735,1,0.4285714,4.5,1,1,0,0,0,0,0,0,0
1,0.2472956,0.6776618,0.3952852,1,0.5714286,2.75,1,1,0,0,0,0,0,1,0
0,0.683376,1.565015,0.9875695,0,0.8571429,4.75,1,1,1,0,0,0,0,0,1
1,-0.8604187,-1.478883,0.3490682,1,0.5714286,4,1,0,0,1,0,0,0,0,0
1,-0.3246819,-0.3707998,0.9413525,1,0.8571429,3.5,1,0,0,0,0,0,0,0,1
0,-0.1537779,0.9681265,1.260275,1,0.2857143,5,1,0,0,0,0,0,0,0,1
0,0.8259399,-1.39457,0.3490682,1,0.5714286,4.5,1,0,0,0,0,0,0,0,1
0,-0.3699352,-0.8311055,0.076363,1,0.4285714,4.75,1,0,0,0,0,0,0,0,1
0,0.8960367,-1.751882,0.3490682,0,0.7142857,3,1,1,0,0,0,0,0,0,1
0,-0.3664385,0.2260886,0.6686472,1,0.8571429,5,1,1,0,0,0,0,0,0,1
1,0.8542801,0.5499773,0.3490682,0,1,4.25,1,0,0,0,0,0,0,0,1
0,0.7999455,0.9681265,0.6679905,1,0.7142857,4.75,1,0,0,0,0,0,0,0,0
1,-0.3664385,0.2348211,0.3490682,1,0.4285714,4.25,1,0,0,0,0,0,0,0,1
0,0.6100948,0.2260886,0.076363,1,1,4,1,0,0,0,0,0,0,1,0
0,0.8960367,0.4135602,0.076363,1,0.8571429,4.75,1,0,0,0,0,0,0,0,0
0,-0.4987703,-0.6946884,0.076363,0,0.7142857,4.25,1,1,0,0,0,0,0,0,1
0,0.8259399,0.8317094,0.6679905,1,0.4285714,4.5,1,1,0,0,0,0,0,0,0
0,0.3445376,-0.0890676,0.12258,1,0.4285714,4.25,1,1,0,0,0,0,0,0,0
0,-0.5113482,0.2348211,0.3952852,1,0.7142857,5,1,0,0,0,0,0,0,0,1
1,0.8834589,-1.112838,0.3952852,1,0.8571429,4.25,1,0,0,0,0,0,0,0,1
1,-0.3664385,0.2260886,0.3490682,1,0.8571429,4.25,1,0,0,0,0,0,0,0,0
0,0.8542801,0.9681265,0.6211168,1,0.8571429,4.75,1,0,0,0,0,0,0,0,1
1,-0.2285907,0.6442378,0.3490682,1,0.7142857,4.75,1,1,0,0,0,0,1,0,0
1,0.683376,0.5499773,0.9406958,1,0.7142857,4.25,1,1,0,0,0,0,0,0,1
1,0.3255909,-0.6946884,0.3490682,1,1,4,1,0,0,0,0,0,0,0,1
0,0.8385177,-0.2765392,0.6679905,1,1,5,1,0,0,0,0,0,0,0,1
0,0.7999455,0.2260886,0.3490682,1,0.7142857,5,1,0,0,0,0,0,0,0,0
0,0.8385177,0.959394,0.076363,1,0.4285714,5,1,0,0,0,0,0,0,0,1
0,-0.3664385,0.2260886,0.9875695,1,1,3.75,1,0,0,0,0,0,0,0,1
1,0.6518515,1.249859,0.1232367,1,0.4285714,4.5,1,0,0,0,0,0,0,0,1
0,0.2575276,-0.3707998,0.6686472,0,0.4285714,4.5,1,1,0,0,0,1,1,0,0
0,-1.532823,-1.854875,0.3484115,1,0.2857143,3.25,1,0,0,0,0,0,0,0,1
0,0.4248665,-0.0890676,0.9406958,1,0.7142857,4.5,1,0,0,0,0,1,1,0,0
0,0.8542801,0.5499773,0.3490682,1,0.8571429,4.75,1,1,0,1,0,0,0,0,1
1,0.8542801,1.241126,0.9875695,1,1,4.75,1,0,0,0,0,0,0,1,0
0,0.6676137,-0.0803351,0.6217735,1,0.8571429,4,1,1,0,0,0,0,0,0,1
1,0.5636221,0.2260886,-0.5621383,1,0.7142857,4.5,1,1,0,0,0,0,0,0,1
0,0.8385177,0.2260886,-0.2900898,1,0.8571429,4.75,1,1,0,0,0,1,0,0,0
0,-0.3664385,-0.5159492,-0.5621383,1,1,4,1,0,0,0,0,0,0,0,1
1,-0.3144498,0.2260886,-1.792267,1,0.5714286,3.75,1,0,0,0,0,0,0,0,0
0,-0.5948614,-1.001112,-1.20064,0,0.8571429,5,0,0,0,0,0,0,0,0,0
0,-0.9384159,-0.0978001,-0.2900898,0,0.5714286,4.5,1,1,0,0,0,0,1,0,0
1,0.8542801,-0.3707998,-0.8810606,1,0.8571429,4.5,1,1,0,0,1,0,1,0,0
0,-0.8930941,-0.3707998,-0.8355003,1,0.7142857,5,1,0,0,0,0,0,0,0,0
1,-0.420773,-0.6946884,-0.5614816,1,1,4,1,0,0,0,0,1,0,0,1
0,-0.3144498,-0.9764206,-0.2425593,1,1,4.75,1,1,0,1,0,0,0,0,0
0,0.8960367,0.5078208,-0.3363068,1,0,4,1,0,0,0,0,0,0,1,0
0,-0.3664385,-0.0890676,-0.8817173,1,1,4.25,1,1,0,0,0,0,0,0,0
1,-1.077415,-0.9764206,-0.5621383,1,0.8571429,4.25,1,1,0,0,0,0,0,0,0
0,0.1862115,-0.0890676,-0.5621383,0,0.8571429,4.25,1,0,0,0,0,0,0,0,1
0,0.8960367,0.9681265,-0.8810606,0,0.8571429,4.75,1,0,0,0,0,0,0,0,0
1,0.3728777,-0.736845,-0.9279343,1,1,4.5,1,1,0,0,0,0,0,0,0
0,0.7511271,-0.9676881,-1.792924,1,0.4285714,4.25,0,0,0,0,0,0,0,1,0
0,0.8542801,1.565015,-0.5614816,1,0.5714286,4.75,1,0,0,0,0,1,0,0,1
1,-0.4534485,0.2260886,-0.2900898,0,0.8571429,4,1,0,0,0,0,0,0,0,0
1,0.0834392,0.2260886,-0.2887764,1,0.5714286,4,1,0,0,0,0,0,0,1,0
0,0.6676137,0.6442378,-0.6090121,1,1,3.5,1,0,0,0,0,1,0,0,1
0,-0.3664385,-1.070681,-0.2894331,1,1,4.25,0,1,0,0,0,0,1,0,0
0,-0.3664385,0.2260886,-0.243216,1,1,4,1,1,0,0,0,0,0,0,1
1,0.3185433,-1.615465,-1.473345,1,0.7142857,5,1,0,0,0,0,0,0,0,1
1,-0.3822008,-0.6946884,-1.20064,0,0.8571429,4.75,1,0,0,0,0,0,0,0,1
0,-0.3664385,0.2260886,-1.473345,1,0.7142857,4.5,1,0,0,0,0,0,0,0,1
0,0.683376,-0.0890676,-2.384551,0,1,3.75,0,1,0,1,0,0,0,0,1
1,0.7716054,-0.2256503,-0.5159213,0,1,4.75,1,1,0,0,0,0,1,0,0
1,-0.2510199,-0.0556436,-0.2894331,1,0.8571429,4.25,1,0,0,0,0,0,0,0,1
1,-0.3664385,-0.4042238,-0.2894331,0,1,3.75,0,0,0,0,0,0,0,0,1
0,-0.3664385,0.038617,-1.473345,1,1,5,1,1,0,0,0,0,0,1,0
0,-0.9348508,1.249859,-0.5621383,1,1,3.75,1,1,0,0,0,0,0,0,0
1,-0.3664385,-0.0556436,1.260275,1,0.7142857,5,1,1,0,0,0,0,0,0,1
0,0.7219483,0.6863943,0.0301459,1,1,5,1,1,0,0,0,0,0,0,0
0,-0.3664385,0.2260886,0.9406958,0,0.8571429,4.75,1,0,0,1,0,0,0,0,0
0,0.8960367,1.249859,0.9875695,1,0.8571429,5,1,1,0,0,0,0,0,0,0
1,-0.3664385,0.2260886,0.9406958,1,0.8571429,4.75,1,0,0,0,0,0,0,0,1
0,0.8519343,-0.4129563,0.9406958,1,0.7142857,4.75,1,0,0,0,0,0,0,0,1
0,-0.3664385,0.2260886,1.260275,1,0.8571429,5,1,0,0,1,0,0,0,1,0
1,0.8542801,1.565015,0.3490682,1,0.7142857,4.25,1,0,0,0,0,0,0,0,0
0,-0.3664385,-0.3373757,0.3490682,0,0.7142857,4.75,1,0,0,0,0,0,0,1,0
1,-0.2081124,-0.6946884,0.3490682,1,0.8571429,3.5,1,0,0,0,0,0,0,0,1
0,0.7196025,0.0139254,0.9875695,1,0.8571429,3.75,1,0,0,0,0,0,0,0,0
1,-0.4751075,1.565015,0.6679905,1,1,5,1,1,0,0,0,0,0,1,0
0,-0.420773,-0.4042238,1.260275,1,1,4,1,1,0,1,0,0,0,0,0
0,-0.3822008,-0.4042238,0.0294892,0,0.5714286,4.5,1,0,0,0,0,0,0,0,0
0,0.1602171,-0.7034209,0.9406958,1,0.8571429,4.75,1,1,0,1,0,0,0,0,1
0,-0.1797722,0.2260886,0.3490682,1,0.8571429,4.25,1,1,0,0,0,0,0,0,0
0,0.8385177,0.2260886,0.9406958,0,0.8571429,4.75,1,0,0,0,0,0,0,0,1
0,0.8542801,0.6195462,1.260275,0,0.5714286,4.75,1,1,0,1,0,0,1,0,0
1,0.8802744,0.2260886,0.0294892,1,0.8571429,4.25,1,0,0,0,0,0,0,1,0
0,-0.3664385,-0.6859559,0.3490682,1,1,4.75,1,1,0,0,0,0,0,0,0
0,-0.3246819,-1.573143,0.3490682,0,0.8571429,5,1,1,0,0,0,0,1,0,0
0,-0.2986875,-0.0556436,0.0294892,0,0.8571429,4.5,1,1,0,0,0,0,0,0,0
0,0.1149638,-0.4042238,0.3484115,1,0.5714286,5,1,1,0,0,0,0,0,0,1
0,-0.2285907,-0.4129563,0.3490682,0,0.5714286,4.5,1,0,0,0,0,0,0,0,1
1,0.8542801,-1.079414,1.260275,1,0.7142857,4.75,1,1,1,0,0,0,0,0,1
0,0.2732899,-0.4129563,0.3490682,1,0.8571429,4.5,1,0,0,0,0,0,0,0,1
0,0.4146344,-0.9851531,0.9875695,1,0.8571429,4.5,1,0,0,0,0,1,0,0,0
1,0.1149638,0.2260886,0.3021945,1,0.4285714,4,0,0,0,0,0,0,1,0,0
0,-0.3664385,-0.4737927,0.3490682,1,0.8571429,5,1,1,0,0,0,0,0,0,1
1,-0.9383475,0.2260886,0.0301459,1,0.7142857,3.5,1,0,0,0,0,1,0,0,1
0,0.7668893,-0.6525319,0.9406958,1,0.7142857,4.75,1,0,0,0,0,0,0,1,0
0,-0.4806378,-0.3707998,0.0301459,1,0.1428571,4,1,1,0,0,0,0,0,0,0
1,0.7999455,0.2260886,0.3035079,1,0.8571429,5,1,1,0,0,0,0,0,0,1
0,-1.33274,-0.4129563,0.9875695,1,0.7142857,5,0,0,0,0,0,0,1,0,0
0,-0.8636031,0.5499773,0.0301459,1,0.8571429,4,1,0,0,0,0,0,0,0,1
1,0.8542801,0.5499773,0.6679905,1,0.5714286,5,1,0,0,0,0,0,0,0,0
1,-0.0036393,0.2260886,0.0757063,1,0.8571429,5,1,0,0,0,0,0,0,0,1
0,0.8542801,1.565015,0.3021945,1,1,5,1,1,0,0,0,0,0,0,1
0,0.3728777,0.9681265,1.260275,0,0.8571429,4.5,1,0,0,0,0,0,1,0,0
0,0.0775425,0.6442378,0.9875695,1,0.7142857,4.5,1,1,0,0,0,0,0,0,1
0,-0.3506762,0.2260886,0.9406958,1,0.8571429,4.25,0,1,0,0,0,0,0,0,1
0,-0.3822008,-0.0978001,0.3490682,1,0.8571429,4.5,1,1,0,0,0,0,0,0,1
0,0.7999455,0.2260886,0.3490682,1,0.1428571,5,1,0,0,0,0,0,0,0,1
0,0.3988721,-1.539719,0.3490682,1,0.8571429,5,1,1,0,0,0,0,0,0,1
1,0.2347177,-1.112838,0.3490682,1,1,3,1,1,0,1,0,0,0,1,0
0,-0.3664385,0.2260886,0.0294892,0,0.5714286,4.25,1,1,0,0,0,0,0,0,0
0,0.683376,0.2260886,-0.243216,1,0.8571429,5,1,1,0,0,0,0,0,0,1
1,-0.3144498,-1.888299,-0.8817173,1,0.7142857,4,1,0,0,0,0,1,0,0,1
0,0.8542801,0.5078208,-0.2894331,0,0.4285714,4.75,0,1,0,0,0,1,0,1,0
0,-0.5562893,-0.0890676,-0.6076986,0,1,4,1,0,0,1,0,0,0,0,1
0,0.2563083,0.4135602,-2.111846,1,0.4285714,4.25,1,1,0,1,0,0,0,1,0
0,-0.3246819,-1.615465,-0.5621383,1,0.7142857,5,1,0,0,1,0,0,0,0,1
0,-1.213825,-0.4825252,-0.6545724,0,1,3.75,1,1,0,0,0,1,0,0,1
0,-0.3664385,-0.6612644,-0.5621383,0,0.7142857,3.5,1,1,0,0,0,1,0,1,0
1,0.2279681,-1.112838,-0.243216,1,0.8571429,4.5,1,0,0,1,0,0,0,0,1
0,-0.4727759,0.6442378,-0.5621383,0,0.2857143,4.25,0,0,0,1,0,0,0,1,0
0,-0.3664385,-1.709726,-0.6083553,0,0.8571429,3.5,0,1,0,0,0,1,0,1,0
0,-0.3664385,0.2260886,-0.5621383,1,0.7142857,3.25,0,1,0,0,0,1,0,1,0
1,-1.470588,-0.9676881,-1.839141,0,0.5714286,4.25,1,0,0,0,0,0,0,1,0
1,-0.3246819,0.6442378,-0.2425593,0,0.8571429,4,1,0,0,0,0,1,1,0,0
0,0.1602171,0.2260886,-1.20064,1,1,4,0,1,0,0,0,1,0,1,0
1,-1.561163,-1.240522,-2.384551,0,1,4,1,0,0,1,0,0,0,1,0
0,-0.7146154,-0.4216887,-0.8817173,0,0.8571429,3.25,1,0,0,1,0,0,0,0,1
0,-1.208596,-0.7976814,-0.5621383,0,1,2.5,0,0,0,1,0,0,0,1,0
0,-1.5454,-1.112838,-0.4690475,0,1,2.75,1,0,0,1,0,0,0,1,0
1,0.2528116,-0.0978001,-0.0173845,1,0.8571429,4.5,1,1,0,0,0,1,0,0,1
0,-0.2466846,0.2260886,-0.9279343,1,0.7142857,4.5,0,1,0,1,0,0,0,0,1
0,-0.1955345,0.2260886,-1.29373,1,0.5714286,3.5,1,0,0,1,0,0,0,0,1
0,0.5659924,-0.4216887,-0.8348436,1,0.7142857,4.25,0,0,0,1,0,0,0,0,1
0,0.2417653,-0.2952192,-1.247513,1,0.5714286,5,1,0,0,1,0,0,0,1,0
0,0.8133621,0.1926646,-0.2425593,1,0.8571429,5,1,0,0,0,0,1,0,0,1
1,-0.3664385,-1.112838,-0.2894331,1,0.5714286,4.5,1,1,0,1,0,0,0,1,0
0,-1.587157,-0.0890676,-0.5621383,0,0.5714286,5,0,0,0,1,0,0,0,1,0
0,0.8542801,-0.6437994,-1.29373,0,1,3.5,1,0,1,0,0,0,0,1,0
0,-0.3822008,0.2260886,-0.5621383,1,0.7142857,4.75,0,0,1,0,0,0,0,0,1
0,-0.3495253,0.3290816,-0.8810606,1,0.5714286,3.5,0,0,0,1,0,0,0,1,0
0,-1.130598,-0.0803351,-1.201296,1,0.7142857,3.5,0,0,0,1,0,0,0,1,0
1,-0.3246819,-0.4129563,-0.196999,1,0.8571429,3,1,1,0,0,0,0,0,0,0
0,0.3150466,0.6442378,-0.3356501,1,0.7142857,5,1,0,0,1,0,0,0,1,0
0,-0.3664385,-0.0556436,-0.1963423,0,0.8571429,4.25,1,0,0,0,0,1,0,1,0
0,-0.3664385,0.2260886,0.6217735,0,0.5714286,4.75,1,1,0,0,0,0,0,0,1
1,-1.413069,0.2260886,0.0301459,1,1,4.5,1,0,0,0,0,1,0,0,1
0,0.8960367,-0.0978001,0.3490682,1,1,4.5,0,1,0,1,0,0,0,0,1
0,-1.45839,0.5499773,0.3490682,0,0.5714286,4.75,0,0,0,1,0,0,0,0,1
0,-0.9190885,0.2260886,0.9875695,1,0.5714286,5,1,1,0,1,0,0,0,1,0
0,-0.3664385,-0.0890676,0.3490682,0,1,4.5,0,0,0,0,0,1,1,0,0
0,-0.3506762,1.565015,1.260275,0,1,4.75,1,1,0,0,0,1,0,0,1
0,-0.3506762,-0.8311055,1.260275,0,0.8571429,4.75,1,0,0,0,0,1,0,0,1
0,-0.420773,-0.4042238,0.1694537,0,0.4285714,4.25,1,0,0,1,0,0,0,1,0
1,-0.2466846,-0.3707998,1.260275,1,0.7142857,5,1,0,0,0,0,0,0,0,1
0,-0.3664385,-0.8646951,0.3952852,1,0.7142857,3.5,1,0,0,1,0,0,0,0,1
0,-0.3664385,-0.4216887,0.6217735,1,0.5714286,5,1,0,0,1,0,0,0,1,0
0,-0.3664385,0.2260886,0.3490682,0,0.8571429,3.25,0,0,0,0,0,1,1,0,0
0,-0.3664385,0.2260886,0.6679905,0,0.8571429,5,1,0,0,0,0,1,1,0,0
0,-0.9631909,-1.079414,1.260275,0,0.2857143,5,1,1,0,0,0,0,0,1,0
0,-0.7397711,0.2260886,0.0770197,1,1,3.25,1,1,0,1,0,0,0,1,0
0,-0.1797722,0.2260886,1.260275,0,0.8571429,4.75,1,1,0,1,0,0,0,0,1
1,0.7841833,0.3290816,0.3028512,1,0.4285714,4.75,1,0,0,0,0,1,0,1,0
1,0.8385177,-1.436726,0.0301459,0,1,4,0,1,0,0,0,1,0,1,0
0,-0.3664385,0.2260886,0.3490682,1,1,5,1,1,0,1,0,0,0,0,1
1,0.8960367,-0.3707998,0.6224302,1,0.5714286,4.5,1,1,0,0,0,1,1,0,0
0,0.8542801,-0.0469111,0.0301459,0,0.4285714,5,1,0,0,1,0,0,0,0,1
0,0.3445376,-0.0890676,0.3490682,0,0.2857143,5,1,1,0,1,0,0,0,0,1
0,0.6211411,-0.788949,0.0294892,0,1,5,1,0,0,0,0,1,0,0,1
1,0.012123,0.2682451,0.6679905,1,0.8571429,2.75,0,0,0,0,0,1,0,1,0
0,0.6416194,0.0896716,0.9875695,1,0.4285714,5,0,0,0,1,0,0,0,1,0
0,0.3728777,0.6529703,0.6211168,0,0.8571429,5,1,0,0,0,0,1,0,1,0
1,-0.1537779,-0.6946884,0.6679905,1,0.4285714,4.25,1,0,0,0,0,1,0,0,0
